lat,lon,crs,total
-46.5,-120.5,b'',10.788439
-46.5,-119.5,b'',10.781429
-46.5,-118.5,b'',10.771341
-46.5,-117.5,b'',10.76616
-46.5,-116.5,b'',10.756795
-46.5,-115.5,b'',10.749139
-46.5,-114.5,b'',10.738293
-46.5,-113.5,b'',10.726098
-46.5,-112.5,b'',10.721136
-46.5,-111.5,b'',10.7121525
-46.5,-110.5,b'',10.701486
-46.5,-109.5,b'',10.690123
-46.5,-108.5,b'',10.677669
-46.5,-107.5,b'',10.670278
-46.5,-106.5,b'',10.663547
-46.5,-105.5,b'',10.644783
-46.5,-104.5,b'',10.62921
-46.5,-103.5,b'',10.61794
-46.5,-102.5,b'',10.612852
-46.5,-101.5,b'',10.608742
-46.5,-100.5,b'',10.592939
-46.5,-99.5,b'',10.587871
-46.5,-98.5,b'',10.57991
-46.5,-97.5,b'',10.580236
-46.5,-96.5,b'',10.575172
-46.5,-95.5,b'',10.569092
-46.5,-94.5,b'',10.55766
-46.5,-93.5,b'',10.550795
-46.5,-92.5,b'',10.537019
-46.5,-91.5,b'',10.530789
-46.5,-90.5,b'',10.531161
-46.5,-89.5,b'',10.536804
-46.5,-88.5,b'',10.547667
-46.5,-87.5,b'',10.555469
-46.5,-86.5,b'',10.564174
-46.5,-85.5,b'',10.572888
-46.5,-84.5,b'',10.566847
-46.5,-83.5,b'',10.572425
-46.5,-82.5,b'',10.607627
-46.5,-81.5,b'',10.684316
-46.5,-80.5,b'',10.787632
-46.5,-79.5,b'',10.8692465
-46.5,-78.5,b'',10.900093
-46.5,-77.5,b'',10.885604
-46.5,-76.5,b'',10.317835
-46.5,-75.5,b'',9.595549
-46.5,-74.5,b'',8.138389
-46.5,-73.5,b'',6.653154
-46.5,-72.5,b'',6.225456
-46.5,-71.5,b'',6.7165413
-46.5,-70.5,b'',8.097985
-46.5,-69.5,b'',9.261578
-46.5,-68.5,b'',10.908449
-46.5,-67.5,b'',11.92635
-46.5,-66.5,b'',12.379559
-46.5,-65.5,b'',12.408209
-46.5,-64.5,b'',12.169401
-46.5,-63.5,b'',11.807378
-46.5,-62.5,b'',11.32745
-46.5,-61.5,b'',10.92126
-46.5,-60.5,b'',10.311031
-46.5,-59.5,b'',9.952117
-46.5,-58.5,b'',9.774488
-46.5,-57.5,b'',9.68547
-46.5,-56.5,b'',9.732051
-46.5,-55.5,b'',9.78986
-46.5,-54.5,b'',9.860118
-46.5,-53.5,b'',9.961689
-46.5,-52.5,b'',10.012381
-46.5,-51.5,b'',10.046678
-46.5,-50.5,b'',10.042302
-46.5,-49.5,b'',10.037255
-46.5,-48.5,b'',10.018304
-46.5,-47.5,b'',9.995583
-46.5,-46.5,b'',9.9357195
-46.5,-45.5,b'',9.894002
-46.5,-44.5,b'',9.8392105
-46.5,-43.5,b'',9.7693205
-46.5,-42.5,b'',9.693877
-46.5,-41.5,b'',9.630617
-46.5,-40.5,b'',9.570144
-46.5,-39.5,b'',9.51725
-46.5,-38.5,b'',9.457459
-46.5,-37.5,b'',9.398504
-46.5,-36.5,b'',9.345376
-46.5,-35.5,b'',9.299309
-46.5,-34.5,b'',9.253697
-46.5,-33.5,b'',9.209865
-46.5,-32.5,b'',9.152176
-46.5,-31.5,b'',9.117113
-46.5,-30.5,b'',9.086742
-46.5,-29.5,b'',9.079919
-46.5,-28.5,b'',9.053454
-46.5,-27.5,b'',9.035693
-46.5,-26.5,b'',8.9967165
-46.5,-25.5,b'',8.990318
-46.5,-24.5,b'',8.987229
-46.5,-23.5,b'',9.008148
-46.5,-22.5,b'',9.02723
-46.5,-21.5,b'',9.036229
-46.5,-20.5,b'',9.0071945
-46.5,-19.5,b'',8.964123
-46.5,-18.5,b'',8.825776
-46.5,-17.5,b'',8.686388
-46.5,-16.5,b'',8.498885
-46.5,-15.5,b'',8.327878
-46.5,-14.5,b'',8.200354
-46.5,-13.5,b'',8.115265
-46.5,-12.5,b'',8.077369
-46.5,-11.5,b'',8.075374
-46.5,-10.5,b'',8.103011
-46.5,-9.5,b'',8.1473
-46.5,-8.5,b'',8.246551
-46.5,-7.5,b'',8.350437
-46.5,-6.5,b'',8.511407
-46.5,-5.5,b'',8.582599
-46.5,-4.5,b'',8.632841
-46.5,-3.5,b'',8.637354
-46.5,-2.5,b'',8.6243515
-46.5,-1.5,b'',8.617579
-46.5,-0.5,b'',8.608948
-46.5,0.5,b'',8.589428
-46.5,1.5,b'',8.59025
-46.5,2.5,b'',8.556543
-46.5,3.5,b'',8.504921
-46.5,4.5,b'',8.458495
-46.5,5.5,b'',8.409207
-46.5,6.5,b'',8.473368
-46.5,7.5,b'',8.561139
-46.5,8.5,b'',8.674016
-46.5,9.5,b'',8.822792
-46.5,10.5,b'',8.908455
-46.5,11.5,b'',8.9745455
-46.5,12.5,b'',8.969179
-46.5,13.5,b'',8.937959
-46.5,14.5,b'',8.896143
-46.5,15.5,b'',8.852259
-46.5,16.5,b'',8.816236
-46.5,17.5,b'',8.795483
-46.5,18.5,b'',8.793086
-46.5,19.5,b'',8.802162
-46.5,20.5,b'',8.822867
-46.5,21.5,b'',8.847587
-46.5,22.5,b'',8.868791
-46.5,23.5,b'',8.889683
-46.5,24.5,b'',8.901556
-46.5,25.5,b'',8.920269
-46.5,26.5,b'',8.946428
-46.5,27.5,b'',8.962181
-46.5,28.5,b'',8.963039
-46.5,29.5,b'',8.978936
-46.5,30.5,b'',8.982637
-46.5,31.5,b'',8.969029
-46.5,32.5,b'',8.930953
-46.5,33.5,b'',8.858561
-46.5,34.5,b'',8.809991
-46.5,35.5,b'',8.754709
-46.5,36.5,b'',8.731972
-46.5,37.5,b'',8.724157
-46.5,38.5,b'',8.728054
-46.5,39.5,b'',8.729835
-46.5,40.5,b'',8.732703
-46.5,41.5,b'',8.725142
-46.5,42.5,b'',8.72213
-46.5,43.5,b'',8.69063
-46.5,44.5,b'',8.656106
-46.5,45.5,b'',8.602454
-46.5,46.5,b'',8.542133
-46.5,47.5,b'',8.4755745
-46.5,48.5,b'',8.44209
-46.5,49.5,b'',8.413457
-46.5,50.5,b'',8.394315
-46.5,51.5,b'',8.352269
-46.5,52.5,b'',8.319466
-46.5,53.5,b'',8.292781
-46.5,54.5,b'',8.312663
-46.5,55.5,b'',8.374776
-46.5,56.5,b'',8.44272
-46.5,57.5,b'',8.538369
-46.5,58.5,b'',8.583439
-46.5,59.5,b'',8.624708
-46.5,60.5,b'',8.627716
-46.5,61.5,b'',8.587821
-46.5,62.5,b'',8.525843
-46.5,63.5,b'',8.388335
-46.5,64.5,b'',8.3070755
-46.5,65.5,b'',8.234936
-46.5,66.5,b'',8.238465
-46.5,67.5,b'',8.2389145
-46.5,68.5,b'',8.2856245
-46.5,69.5,b'',8.378778
-46.5,70.5,b'',8.450944
-46.5,71.5,b'',8.633402
-46.5,72.5,b'',8.83782
-46.5,73.5,b'',9.067224
-46.5,74.5,b'',9.267419
-46.5,75.5,b'',9.436601
-46.5,76.5,b'',9.530276
-46.5,77.5,b'',9.629933
-46.5,78.5,b'',9.7060585
-46.5,79.5,b'',9.78522
-46.5,80.5,b'',9.860664
-46.5,81.5,b'',9.960193
-46.5,82.5,b'',10.027946
-46.5,83.5,b'',10.0971575
-46.5,84.5,b'',10.119714
-46.5,85.5,b'',10.120842
-46.5,86.5,b'',10.100032
-46.5,87.5,b'',10.076948
-46.5,88.5,b'',10.034995
-46.5,89.5,b'',9.989611
-46.5,90.5,b'',9.9264345
-46.5,91.5,b'',9.848828
-46.5,92.5,b'',9.769966
-46.5,93.5,b'',9.690837
-46.5,94.5,b'',9.605313
-46.5,95.5,b'',9.537079
-46.5,96.5,b'',9.50482
-46.5,97.5,b'',9.498988
-46.5,98.5,b'',9.500332
-46.5,99.5,b'',9.509807
-46.5,100.5,b'',9.506061
-46.5,101.5,b'',9.524313
-46.5,102.5,b'',9.550053
-46.5,103.5,b'',9.589903
-46.5,104.5,b'',9.6184025
-46.5,105.5,b'',9.651901
-46.5,106.5,b'',9.676825
-46.5,107.5,b'',9.704493
-46.5,108.5,b'',9.725726
-46.5,109.5,b'',9.769466
-46.5,110.5,b'',9.79611
-46.5,111.5,b'',9.840157
-46.5,112.5,b'',9.857642
-46.5,113.5,b'',9.879787
-46.5,114.5,b'',9.903495
-46.5,115.5,b'',9.936164
-46.5,116.5,b'',9.968736
-46.5,117.5,b'',10.00262
-46.5,118.5,b'',10.025101
-46.5,119.5,b'',10.06275
-46.5,120.5,b'',10.089425
-46.5,121.5,b'',10.11365
-46.5,122.5,b'',10.128288
-46.5,123.5,b'',10.159064
-46.5,124.5,b'',10.184317
-46.5,125.5,b'',10.232348
-46.5,126.5,b'',10.256404
-46.5,127.5,b'',10.302452
-46.5,128.5,b'',10.325784
-46.5,129.5,b'',10.367315
-46.5,130.5,b'',10.394947
-46.5,131.5,b'',10.434626
-46.5,132.5,b'',10.461664
-46.5,133.5,b'',10.512062
-46.5,134.5,b'',10.551805
-46.5,135.5,b'',10.617428
-46.5,136.5,b'',10.681365
-46.5,137.5,b'',10.772861
-46.5,138.5,b'',10.841384
-46.5,139.5,b'',10.974288
-46.5,140.5,b'',11.082284
-46.5,141.5,b'',11.247823
-46.5,142.5,b'',11.415414
-46.5,143.5,b'',11.617324
-46.5,144.5,b'',11.779394
-46.5,145.5,b'',11.983053
-46.5,146.5,b'',12.102878
-46.5,147.5,b'',12.202365
-46.5,148.5,b'',12.210668
-46.5,149.5,b'',12.204565
-46.5,150.5,b'',12.1381645
-46.5,151.5,b'',12.023781
-46.5,152.5,b'',11.964287
-46.5,153.5,b'',11.887337
-46.5,154.5,b'',11.858345
-46.5,155.5,b'',11.834906
-46.5,156.5,b'',11.812086
-46.5,157.5,b'',11.80727
-46.5,158.5,b'',11.809536
-46.5,159.5,b'',11.831286
-46.5,160.5,b'',11.860451
-46.5,161.5,b'',11.931618
-46.5,162.5,b'',12.005841
-46.5,163.5,b'',12.0982
-46.5,164.5,b'',12.166848
-46.5,165.5,b'',11.921112
-46.5,166.5,b'',11.72002
-46.5,167.5,b'',11.349012
-46.5,168.5,b'',11.138304
-46.5,169.5,b'',11.34304
-46.5,170.5,b'',11.534538
-46.5,171.5,b'',11.675007
-46.5,172.5,b'',11.671033
-46.5,173.5,b'',11.646913
-46.5,174.5,b'',11.662799
-46.5,175.5,b'',11.668649
-46.5,176.5,b'',11.689556
-46.5,177.5,b'',11.67519
-46.5,178.5,b'',11.676892
-46.5,179.5,b'',11.698155
-45.5,-179.5,b'',12.500633
-45.5,-178.5,b'',12.625612
-45.5,-177.5,b'',12.734665
-45.5,-176.5,b'',12.824761
-45.5,-175.5,b'',12.952903
-45.5,-174.5,b'',13.057359
-45.5,-173.5,b'',13.10355
-45.5,-172.5,b'',13.115635
-45.5,-171.5,b'',13.081019
-45.5,-170.5,b'',13.021823
-45.5,-169.5,b'',12.977605
-45.5,-168.5,b'',12.915915
-45.5,-167.5,b'',12.868738
-45.5,-166.5,b'',12.817981
-45.5,-165.5,b'',12.771417
-45.5,-164.5,b'',12.727754
-45.5,-163.5,b'',12.688722
-45.5,-162.5,b'',12.638495
-45.5,-161.5,b'',12.607445
-45.5,-160.5,b'',12.554289
-45.5,-159.5,b'',12.5223875
-45.5,-158.5,b'',12.475717
-45.5,-157.5,b'',12.442357
-45.5,-156.5,b'',12.393105
-45.5,-155.5,b'',12.344566
-45.5,-154.5,b'',12.305382
-45.5,-153.5,b'',12.270311
-45.5,-152.5,b'',12.227309
-45.5,-151.5,b'',12.18958
-45.5,-150.5,b'',12.144829
-45.5,-149.5,b'',12.10182
-45.5,-148.5,b'',12.050895
-45.5,-147.5,b'',12.001118
-45.5,-146.5,b'',11.957794
-45.5,-145.5,b'',11.925055
-45.5,-144.5,b'',11.886514
-45.5,-143.5,b'',11.838496
-45.5,-142.5,b'',11.804531
-45.5,-141.5,b'',11.772039
-45.5,-140.5,b'',11.734125
-45.5,-139.5,b'',11.699591
-45.5,-138.5,b'',11.65904
-45.5,-137.5,b'',11.638737
-45.5,-136.5,b'',11.6103
-45.5,-135.5,b'',11.577795
-45.5,-134.5,b'',11.546229
-45.5,-133.5,b'',11.519742
-45.5,-132.5,b'',11.488414
-45.5,-131.5,b'',11.46493
-45.5,-130.5,b'',11.437796
-45.5,-129.5,b'',11.422806
-45.5,-128.5,b'',11.403949
-45.5,-127.5,b'',11.383233
-45.5,-126.5,b'',11.356701
-45.5,-125.5,b'',11.340138
-45.5,-124.5,b'',11.320195
-45.5,-123.5,b'',11.305736
-45.5,-122.5,b'',11.293403
-45.5,-121.5,b'',11.285432
-45.5,-120.5,b'',11.280232
-45.5,-119.5,b'',11.274051
-45.5,-118.5,b'',11.257602
-45.5,-117.5,b'',11.243806
-45.5,-116.5,b'',11.225619
-45.5,-115.5,b'',11.213851
-45.5,-114.5,b'',11.200412
-45.5,-113.5,b'',11.185797
-45.5,-112.5,b'',11.178172
-45.5,-111.5,b'',11.168639
-45.5,-110.5,b'',11.162041
-45.5,-109.5,b'',11.152161
-45.5,-108.5,b'',11.141517
-45.5,-107.5,b'',11.133752
-45.5,-106.5,b'',11.129875
-45.5,-105.5,b'',11.111809
-45.5,-104.5,b'',11.095064
-45.5,-103.5,b'',11.08425
-45.5,-102.5,b'',11.079218
-45.5,-101.5,b'',11.0760145
-45.5,-100.5,b'',11.056616
-45.5,-99.5,b'',11.047915
-45.5,-98.5,b'',11.044034
-45.5,-97.5,b'',11.050753
-45.5,-96.5,b'',11.049324
-45.5,-95.5,b'',11.041936
-45.5,-94.5,b'',11.028298
-45.5,-93.5,b'',11.01947
-45.5,-92.5,b'',11.005207
-45.5,-91.5,b'',10.995831
-45.5,-90.5,b'',10.977335
-45.5,-89.5,b'',10.977123
-45.5,-88.5,b'',10.99798
-45.5,-87.5,b'',11.003666
-45.5,-86.5,b'',11.01059
-45.5,-85.5,b'',11.0119095
-45.5,-84.5,b'',11.015314
-45.5,-83.5,b'',11.030384
-45.5,-82.5,b'',11.059693
-45.5,-81.5,b'',11.109625
-45.5,-80.5,b'',11.201957
-45.5,-79.5,b'',11.297733
-45.5,-78.5,b'',11.342742
-45.5,-77.5,b'',11.328854
-45.5,-76.5,b'',10.956851
-45.5,-75.5,b'',10.531729
-45.5,-74.5,b'',9.350283
-45.5,-73.5,b'',8.036575
-45.5,-72.5,b'',7.2051525
-45.5,-71.5,b'',7.3207483
-45.5,-70.5,b'',8.6177
-45.5,-69.5,b'',9.708053
-45.5,-68.5,b'',11.282189
-45.5,-67.5,b'',12.31774
-45.5,-66.5,b'',12.858499
-45.5,-65.5,b'',12.9553175
-45.5,-64.5,b'',12.767347
-45.5,-63.5,b'',12.396294
-45.5,-62.5,b'',11.881008
-45.5,-61.5,b'',11.43261
-45.5,-60.5,b'',10.765113
-45.5,-59.5,b'',10.406498
-45.5,-58.5,b'',10.253592
-45.5,-57.5,b'',10.257417
-45.5,-56.5,b'',10.426491
-45.5,-55.5,b'',10.600643
-45.5,-54.5,b'',10.725508
-45.5,-53.5,b'',10.844545
-45.5,-52.5,b'',10.863793
-45.5,-51.5,b'',10.863493
-45.5,-50.5,b'',10.840519
-45.5,-49.5,b'',10.817154
-45.5,-48.5,b'',10.782455
-45.5,-47.5,b'',10.7504
-45.5,-46.5,b'',10.689891
-45.5,-45.5,b'',10.645715
-45.5,-44.5,b'',10.588033
-45.5,-43.5,b'',10.522264
-45.5,-42.5,b'',10.45809
-45.5,-41.5,b'',10.400833
-45.5,-40.5,b'',10.336479
-45.5,-39.5,b'',10.274236
-45.5,-38.5,b'',10.208864
-45.5,-37.5,b'',10.147741
-45.5,-36.5,b'',10.098872
-45.5,-35.5,b'',10.050838
-45.5,-34.5,b'',10.005813
-45.5,-33.5,b'',9.961233
-45.5,-32.5,b'',9.902561
-45.5,-31.5,b'',9.873151
-45.5,-30.5,b'',9.85152
-45.5,-29.5,b'',9.8512
-45.5,-28.5,b'',9.832489
-45.5,-27.5,b'',9.817461
-45.5,-26.5,b'',9.783659
-45.5,-25.5,b'',9.772057
-45.5,-24.5,b'',9.766613
-45.5,-23.5,b'',9.782508
-45.5,-22.5,b'',9.809087
-45.5,-21.5,b'',9.815971
-45.5,-20.5,b'',9.778385
-45.5,-19.5,b'',9.715993
-45.5,-18.5,b'',9.5379305
-45.5,-17.5,b'',9.356937
-45.5,-16.5,b'',9.134047
-45.5,-15.5,b'',8.960625
-45.5,-14.5,b'',8.895018
-45.5,-13.5,b'',8.908397
-45.5,-12.5,b'',8.995385
-45.5,-11.5,b'',9.084295
-45.5,-10.5,b'',9.184649
-45.5,-9.5,b'',9.262123
-45.5,-8.5,b'',9.3544235
-45.5,-7.5,b'',9.398389
-45.5,-6.5,b'',9.477147
-45.5,-5.5,b'',9.479626
-45.5,-4.5,b'',9.485682
-45.5,-3.5,b'',9.475561
-45.5,-2.5,b'',9.448604
-45.5,-1.5,b'',9.43734
-45.5,-0.5,b'',9.419495
-45.5,0.5,b'',9.389419
-45.5,1.5,b'',9.377801
-45.5,2.5,b'',9.342123
-45.5,3.5,b'',9.298963
-45.5,4.5,b'',9.26809
-45.5,5.5,b'',9.251353
-45.5,6.5,b'',9.328511
-45.5,7.5,b'',9.431495
-45.5,8.5,b'',9.532746
-45.5,9.5,b'',9.658506
-45.5,10.5,b'',9.707831
-45.5,11.5,b'',9.730049
-45.5,12.5,b'',9.697304
-45.5,13.5,b'',9.658424
-45.5,14.5,b'',9.623461
-45.5,15.5,b'',9.589912
-45.5,16.5,b'',9.565025
-45.5,17.5,b'',9.547303
-45.5,18.5,b'',9.542582
-45.5,19.5,b'',9.539015
-45.5,20.5,b'',9.556271
-45.5,21.5,b'',9.578484
-45.5,22.5,b'',9.601236
-45.5,23.5,b'',9.611122
-45.5,24.5,b'',9.609422
-45.5,25.5,b'',9.613154
-45.5,26.5,b'',9.63115
-45.5,27.5,b'',9.636803
-45.5,28.5,b'',9.63362
-45.5,29.5,b'',9.638705
-45.5,30.5,b'',9.630863
-45.5,31.5,b'',9.61173
-45.5,32.5,b'',9.571149
-45.5,33.5,b'',9.499676
-45.5,34.5,b'',9.450803
-45.5,35.5,b'',9.388967
-45.5,36.5,b'',9.354739
-45.5,37.5,b'',9.340946
-45.5,38.5,b'',9.342507
-45.5,39.5,b'',9.351093
-45.5,40.5,b'',9.356033
-45.5,41.5,b'',9.352395
-45.5,42.5,b'',9.349213
-45.5,43.5,b'',9.308769
-45.5,44.5,b'',9.266979
-45.5,45.5,b'',9.201411
-45.5,46.5,b'',9.136932
-45.5,47.5,b'',9.074444
-45.5,48.5,b'',9.058994
-45.5,49.5,b'',9.060054
-45.5,50.5,b'',9.066432
-45.5,51.5,b'',9.063305
-45.5,52.5,b'',9.054955
-45.5,53.5,b'',9.044924
-45.5,54.5,b'',9.074075
-45.5,55.5,b'',9.147126
-45.5,56.5,b'',9.216305
-45.5,57.5,b'',9.315842
-45.5,58.5,b'',9.3597
-45.5,59.5,b'',9.414638
-45.5,60.5,b'',9.423131
-45.5,61.5,b'',9.404076
-45.5,62.5,b'',9.341948
-45.5,63.5,b'',9.221335
-45.5,64.5,b'',9.130077
-45.5,65.5,b'',9.011264
-45.5,66.5,b'',8.995844
-45.5,67.5,b'',8.987846
-45.5,68.5,b'',9.0894375
-45.5,69.5,b'',9.239656
-45.5,70.5,b'',9.343382
-45.5,71.5,b'',9.524605
-45.5,72.5,b'',9.703146
-45.5,73.5,b'',9.909999
-45.5,74.5,b'',10.081415
-45.5,75.5,b'',10.215265
-45.5,76.5,b'',10.270322
-45.5,77.5,b'',10.317869
-45.5,78.5,b'',10.353339
-45.5,79.5,b'',10.3928
-45.5,80.5,b'',10.446652
-45.5,81.5,b'',10.518145
-45.5,82.5,b'',10.573795
-45.5,83.5,b'',10.628261
-45.5,84.5,b'',10.644559
-45.5,85.5,b'',10.639925
-45.5,86.5,b'',10.61518
-45.5,87.5,b'',10.586418
-45.5,88.5,b'',10.539087
-45.5,89.5,b'',10.482907
-45.5,90.5,b'',10.416514
-45.5,91.5,b'',10.339399
-45.5,92.5,b'',10.272513
-45.5,93.5,b'',10.20652
-45.5,94.5,b'',10.137222
-45.5,95.5,b'',10.09373
-45.5,96.5,b'',10.083278
-45.5,97.5,b'',10.109921
-45.5,98.5,b'',10.1306505
-45.5,99.5,b'',10.161256
-45.5,100.5,b'',10.1538105
-45.5,101.5,b'',10.168611
-45.5,102.5,b'',10.185714
-45.5,103.5,b'',10.219584
-45.5,104.5,b'',10.234421
-45.5,105.5,b'',10.254891
-45.5,106.5,b'',10.272469
-45.5,107.5,b'',10.294341
-45.5,108.5,b'',10.306862
-45.5,109.5,b'',10.327317
-45.5,110.5,b'',10.3378935
-45.5,111.5,b'',10.363803
-45.5,112.5,b'',10.372385
-45.5,113.5,b'',10.387252
-45.5,114.5,b'',10.405139
-45.5,115.5,b'',10.430413
-45.5,116.5,b'',10.457051
-45.5,117.5,b'',10.488547
-45.5,118.5,b'',10.506055
-45.5,119.5,b'',10.534485
-45.5,120.5,b'',10.555554
-45.5,121.5,b'',10.579722
-45.5,122.5,b'',10.596996
-45.5,123.5,b'',10.626768
-45.5,124.5,b'',10.646497
-45.5,125.5,b'',10.685386
-45.5,126.5,b'',10.702463
-45.5,127.5,b'',10.74376
-45.5,128.5,b'',10.770011
-45.5,129.5,b'',10.808464
-45.5,130.5,b'',10.837773
-45.5,131.5,b'',10.876967
-45.5,132.5,b'',10.906123
-45.5,133.5,b'',10.96222
-45.5,134.5,b'',11.0052
-45.5,135.5,b'',11.078552
-45.5,136.5,b'',11.144447
-45.5,137.5,b'',11.246194
-45.5,138.5,b'',11.326921
-45.5,139.5,b'',11.4840145
-45.5,140.5,b'',11.613831
-45.5,141.5,b'',11.802434
-45.5,142.5,b'',11.988745
-45.5,143.5,b'',12.222888
-45.5,144.5,b'',12.439223
-45.5,145.5,b'',12.702142
-45.5,146.5,b'',12.876047
-45.5,147.5,b'',13.028211
-45.5,148.5,b'',13.036235
-45.5,149.5,b'',13.01155
-45.5,150.5,b'',12.890948
-45.5,151.5,b'',12.723755
-45.5,152.5,b'',12.626004
-45.5,153.5,b'',12.506999
-45.5,154.5,b'',12.445773
-45.5,155.5,b'',12.40461
-45.5,156.5,b'',12.373318
-45.5,157.5,b'',12.361053
-45.5,158.5,b'',12.357444
-45.5,159.5,b'',12.372718
-45.5,160.5,b'',12.402109
-45.5,161.5,b'',12.485702
-45.5,162.5,b'',12.550092
-45.5,163.5,b'',12.613809
-45.5,164.5,b'',12.646562
-45.5,165.5,b'',12.075736
-45.5,166.5,b'',11.511793
-45.5,167.5,b'',10.489038
-45.5,168.5,b'',9.950225
-45.5,169.5,b'',10.483726
-45.5,170.5,b'',11.220034
-45.5,171.5,b'',12.10862
-45.5,172.5,b'',12.344539
-45.5,173.5,b'',12.354177
-45.5,174.5,b'',12.342015
-45.5,175.5,b'',12.325187
-45.5,176.5,b'',12.363022
-45.5,177.5,b'',12.37654
-45.5,178.5,b'',12.4207535
-45.5,179.5,b'',12.435504
-44.5,-179.5,b'',13.525348
-44.5,-178.5,b'',13.577281
-44.5,-177.5,b'',13.654462
-44.5,-176.5,b'',13.729841
-44.5,-175.5,b'',13.85907
-44.5,-174.5,b'',13.985072
-44.5,-173.5,b'',14.023947
-44.5,-172.5,b'',14.017185
-44.5,-171.5,b'',13.955583
-44.5,-170.5,b'',13.868074
-44.5,-169.5,b'',13.791847
-44.5,-168.5,b'',13.70297
-44.5,-167.5,b'',13.639847
-44.5,-166.5,b'',13.564784
-44.5,-165.5,b'',13.509996
-44.5,-164.5,b'',13.448197
-44.5,-163.5,b'',13.400395
-44.5,-162.5,b'',13.337348
-44.5,-161.5,b'',13.298373
-44.5,-160.5,b'',13.234088
-44.5,-159.5,b'',13.195313
-44.5,-158.5,b'',13.135131
-44.5,-157.5,b'',13.094509
-44.5,-156.5,b'',13.034931
-44.5,-155.5,b'',12.980654
-44.5,-154.5,b'',12.94198
-44.5,-153.5,b'',12.903306
-44.5,-152.5,b'',12.856697
-44.5,-151.5,b'',12.81411
-44.5,-150.5,b'',12.768127
-44.5,-149.5,b'',12.726853
-44.5,-148.5,b'',12.677339
-44.5,-147.5,b'',12.626361
-44.5,-146.5,b'',12.583391
-44.5,-145.5,b'',12.55339
-44.5,-144.5,b'',12.518862
-44.5,-143.5,b'',12.478236
-44.5,-142.5,b'',12.44044
-44.5,-141.5,b'',12.407436
-44.5,-140.5,b'',12.372555
-44.5,-139.5,b'',12.338777
-44.5,-138.5,b'',12.299722
-44.5,-137.5,b'',12.279488
-44.5,-136.5,b'',12.248475
-44.5,-135.5,b'',12.2144985
-44.5,-134.5,b'',12.188336
-44.5,-133.5,b'',12.159466
-44.5,-132.5,b'',12.12904
-44.5,-131.5,b'',12.103346
-44.5,-130.5,b'',12.079216
-44.5,-129.5,b'',12.069099
-44.5,-128.5,b'',12.049688
-44.5,-127.5,b'',12.034197
-44.5,-126.5,b'',12.01665
-44.5,-125.5,b'',12.004765
-44.5,-124.5,b'',11.982972
-44.5,-123.5,b'',11.964969
-44.5,-122.5,b'',11.95004
-44.5,-121.5,b'',11.936813
-44.5,-120.5,b'',11.9247875
-44.5,-119.5,b'',11.911285
-44.5,-118.5,b'',11.895355
-44.5,-117.5,b'',11.884575
-44.5,-116.5,b'',11.866762
-44.5,-115.5,b'',11.8504
-44.5,-114.5,b'',11.838768
-44.5,-113.5,b'',11.826436
-44.5,-112.5,b'',11.821327
-44.5,-111.5,b'',11.81837
-44.5,-110.5,b'',11.82174
-44.5,-109.5,b'',11.815072
-44.5,-108.5,b'',11.798652
-44.5,-107.5,b'',11.783898
-44.5,-106.5,b'',11.7799
-44.5,-105.5,b'',11.774742
-44.5,-104.5,b'',11.764519
-44.5,-103.5,b'',11.758334
-44.5,-102.5,b'',11.748596
-44.5,-101.5,b'',11.742075
-44.5,-100.5,b'',11.727837
-44.5,-99.5,b'',11.714956
-44.5,-98.5,b'',11.705424
-44.5,-97.5,b'',11.69911
-44.5,-96.5,b'',11.689594
-44.5,-95.5,b'',11.677098
-44.5,-94.5,b'',11.661125
-44.5,-93.5,b'',11.649969
-44.5,-92.5,b'',11.636024
-44.5,-91.5,b'',11.6306715
-44.5,-90.5,b'',11.607392
-44.5,-89.5,b'',11.607097
-44.5,-88.5,b'',11.623362
-44.5,-87.5,b'',11.637961
-44.5,-86.5,b'',11.645084
-44.5,-85.5,b'',11.641861
-44.5,-84.5,b'',11.650983
-44.5,-83.5,b'',11.661421
-44.5,-82.5,b'',11.674594
-44.5,-81.5,b'',11.692815
-44.5,-80.5,b'',11.753643
-44.5,-79.5,b'',11.846674
-44.5,-78.5,b'',11.894436
-44.5,-77.5,b'',11.907986
-44.5,-76.5,b'',11.758753
-44.5,-75.5,b'',11.541125
-44.5,-74.5,b'',10.575831
-44.5,-73.5,b'',9.32883
-44.5,-72.5,b'',8.020065
-44.5,-71.5,b'',7.618805
-44.5,-70.5,b'',8.629169
-44.5,-69.5,b'',9.787173
-44.5,-68.5,b'',11.479963
-44.5,-67.5,b'',12.579628
-44.5,-66.5,b'',13.438292
-44.5,-65.5,b'',13.786481
-44.5,-64.5,b'',13.567196
-44.5,-63.5,b'',13.157081
-44.5,-62.5,b'',12.621278
-44.5,-61.5,b'',12.161487
-44.5,-60.5,b'',11.457095
-44.5,-59.5,b'',11.137369
-44.5,-58.5,b'',11.02715
-44.5,-57.5,b'',11.1841135
-44.5,-56.5,b'',11.518821
-44.5,-55.5,b'',11.859207
-44.5,-54.5,b'',12.124257
-44.5,-53.5,b'',12.261694
-44.5,-52.5,b'',12.247608
-44.5,-51.5,b'',12.197883
-44.5,-50.5,b'',12.149435
-44.5,-49.5,b'',12.081986
-44.5,-48.5,b'',11.979649
-44.5,-47.5,b'',11.900681
-44.5,-46.5,b'',11.809293
